147	2	4659
148	0	2779
148	1	1693
149	0	1222
149	1	1084
150	2	644
151	0	2640
151	1	3165
152	0	1601
152	1	4318
153	0	3748
153	1	980
154	0	1234
154	1	4642
155	0	4678
155	1	1084
156	2	1233
157	0	2640
157	1	1478
158	2	563
159	2	1437
160	0	1641
160	1	3634
161	0	2779
161	1	2245
162	0	764
162	1	5034
163	0	2215
163	1	2951
164	0	2215
164	1	2347
165	0	1688
165	1	2245
166	0	2194
166	1	2245
167	2	4061
168	2	3024
169	2	2750
170	0	328
170	1	2951
171	0	2779
171	1	4420
172	2	468
173	2	577
174	0	2125
174	1	2245
175	0	3748
175	1	3025
176	0	2146
176	1	3025
177	0	5018
177	1	2245
178	0	2779
178	1	2858
179	2	1846
180	2	4500
181	0	764
181	1	4156
182	0	2384
182	1	1707
183	0	4535
183	1	4642
184	2	4994
185	2	1582
186	0	3748
186	1	2227
187	0	3748
187	1	4262
188	2	3233
189	0	118
189	1	1478
190	2	4245
191	2	2047
192	0	2384
192	1	3936
193	2	3395
194	0	4029
194	1	980
195	0	1234
195	1	1314
196	2	809
197	0	2215
197	1	4323
198	0	3723
198	1	1137
199	2	2237
200	0	2384
200	1	3850
201	2	1052
202	2	924
203	0	4535
203	1	2401
204	2	1470
205	0	3661
205	1	708
206	0	1222
206	1	3634
207	0	1234
207	1	4204
208	0	1825
208	1	4156
209	0	5018
209	1	1084
210	0	3748
210	1	1707
211	2	2769
212	2	3121
213	2	1841
214	2	3550
215	0	1234
215	1	2117
216	0	3748
216	1	302
217	0	2409
217	1	4323
218	2	2277
219	0	2640
219	1	4963
220	2	487
221	2	1230
222	0	2194
222	1	1137
223	2	4472
224	0	3723
224	1	385
225	0	4535
225	1	1084
226	2	2694
227	0	2296
227	1	1084
228	0	1234
228	1	4318
229	0	2194
229	1	3913
230	0	2409
230	1	2798
231	0	3748
231	1	3356
232	0	2146
232	1	4022
233	0	4171
233	1	4967
234	0	4535
234	1	4218
235	0	383
235	1	2798
236	0	2384
236	1	3634
237	0	3933
237	1	1084
238	2	151
239	0	4840
239	1	4156
240	0	4549
240	1	4156
241	2	5107
242	2	4030
243	2	4687
244	0	118
244	1	4323
245	2	2425
246	0	2779
246	1	2347
247	2	4658
248	2	2152
249	0	118
249	1	3831
250	2	2486
251	2	2273
252	2	295
253	0	400
253	1	2245
254	2	397
255	2	3752
256	2	826
257	2	609
258	0	2640
258	1	1314
259	0	4029
259	1	2401
260	0	2779
260	1	3092
261	0	5110
261	1	2245
262	0	2779
262	1	3356
263	0	3467
263	1	3092
264	0	3604
264	1	708
265	2	4234
266	2	1755
267	2	952
268	0	3118
268	1	4156
269	0	3386
269	1	1964
270	2	1254
271	2	477
272	0	4171
272	1	3831
273	2	3185
274	2	1821
275	0	1234
275	1	4022
276	2	3128
277	0	1601
277	1	2245
278	0	1234
278	1	1242
279	2	3651
280	2	4525
281	0	2640
281	1	3025
282	2	2917
283	2	3288
284	0	2296
284	1	708
285	0	4535
285	1	291
286	2	3745
287	0	1502
287	1	1693
288	2	2442
289	2	3456
290	0	2215
290	1	3356
291	0	2640
291	1	451
292	2	504
293	0	3933
293	1	2347
294	0	1234
294	1	2680
295	2	4970
296	0	3264
296	1	2245
297	2	3926
298	0	4029
298	1	2766
299	0	4568
299	1	2113
300	2	4477
301	2	1039
302	0	1234
302	1	1072
303	0	2194
303	1	3122
304	0	4029
304	1	681
305	0	2779
305	1	2951
306	2	2320
307	2	1282
308	2	1113
309	2	263
310	2	4194
311	2	3447
312	2	3953
313	0	3748
313	1	673
314	0	1100
314	1	708
315	0	1234
315	1	803
316	2	5062
317	2	2139
318	0	4029
318	1	291
319	0	3748
319	1	79
320	0	3842
320	1	2795
321	0	4535
321	1	3165
322	0	2469
322	1	708
323	0	4029
323	1	4323
324	0	3933
324	1	980
325	2	4347
326	2	1381
327	0	4597
327	1	1084
328	0	2194
328	1	4420
329	2	1812
330	0	1234
330	1	4659
331	0	2667
331	1	2245
332	0	2384
332	1	1314
333	0	2215
333	1	2958
334	0	2296
334	1	3092
335	0	2215
335	1	3246
336	0	2146
336	1	2928
337	0	4099
337	1	2951
338	0	3933
338	1	1964
339	0	3748
339	1	2088
340	2	4018
341	0	2146
341	1	2609
342	0	2409
342	1	1707
343	0	3532
343	1	4156
344	0	4535
344	1	3246
345	0	2913
345	1	1693
346	2	3536
347	2	4656
348	2	3862
349	0	2009
349	1	3850
350	2	4537
351	2	303
352	0	1100
352	1	2245
353	0	2714
353	1	2113
354	2	4686
355	0	2779
355	1	3936
356	2	2647
357	0	1047
357	1	2798
358	0	2967
358	1	2347
359	2	749
360	2	2970
361	0	3723
361	1	4967
362	2	1448
363	2	4827
364	2	631
365	2	2784
366	2	2362
367	2	4132
368	2	1760
369	2	2103
370	0	2409
370	1	5009
371	2	2390
372	0	4171
372	1	980
373	0	2146
373	1	980
374	2	788
375	2	1857
376	0	3467
376	1	2347
377	0	2640
377	1	2680
378	2	1285
379	2	2292
380	0	4678
380	1	2245
381	0	3723
381	1	4022
382	2	1909
383	0	2384
383	1	3913
384	0	2215
384	1	2858
385	0	4549
385	1	3208
386	0	1641
386	1	3165
387	2	4643
388	0	2384
388	1	1249
389	0	400
389	1	3356
390	2	835
391	0	1234
391	1	2564
392	0	118
392	1	2766
393	2	4962
394	0	4947
394	1	3092
395	2	1145
396	2	1574
397	2	3186
398	0	3748
398	1	1204
399	2	1001
400	0	2774
400	1	2113
401	2	537
402	0	3748
402	1	2795
403	2	934
404	0	5018
404	1	1964
405	2	3371
406	2	1132
407	0	5110
407	1	2858
408	2	4010
409	2	2610
410	0	3117
410	1	2347
411	0	694
411	1	4967
412	0	1234
412	1	1874
413	0	780
413	1	5034
414	0	3748
414	1	5009
415	2	1390
416	0	3723
416	1	3025
417	0	2969
417	1	4156
418	2	1129
419	2	1544
420	2	1115
421	0	1234
421	1	181
422	0	1601
422	1	4967
423	2	938
424	0	2640
424	1	1242
425	0	4535
425	1	3092
426	0	118
426	1	1407
427	2	4567
428	0	3386
428	1	3122
429	0	1601
429	1	4156
430	2	1589
431	0	1234
431	1	3542
432	2	3224
433	0	2640
433	1	985
434	2	1793
435	0	1641
435	1	681
436	2	2933
437	2	4368
438	0	2194
438	1	4204
439	0	2215
439	1	4420
440	0	5105
440	1	3092
441	2	4224
442	0	2194
442	1	3850
443	0	2317
443	1	3092
444	0	3661
444	1	2951
445	0	2125
445	1	4420
446	0	1502
446	1	1084
447	2	2565
448	2	4577
449	2	5029
450	2	3749
451	0	2194
451	1	181
452	2	962
453	0	4839
453	1	810
454	2	2192
455	2	4410
456	0	4099
456	1	3006
457	2	5061
458	2	4023
459	2	2800
460	2	4427
461	0	2409
461	1	4963
462	2	1008
463	0	4549
463	1	3166
464	0	2640
464	1	2928
465	0	2215
465	1	3831
466	2	4815
467	0	1037
467	1	1137
468	2	155
469	2	951
470	2	1074
471	2	3132
472	0	1641
472	1	1693
473	2	1345
474	2	1011
475	2	1398
476	2	2123
477	0	1234
477	1	4960
478	0	764
478	1	1137
479	2	947
480	0	1222
480	1	291
481	2	2071
482	0	400
482	1	3092
483	0	726
483	1	1693
484	2	5053
485	0	4171
485	1	2227
486	0	1481
486	1	4963
487	0	1481
487	1	3356
488	2	1203
489	0	4029
489	1	1478
490	0	764
490	1	2104
491	2	4015
492	0	2409
492	1	2958
493	0	2384
493	1	2353
494	2	3318
495	2	4270
496	0	2721
496	1	3122
497	0	3118
497	1	2347
498	2	4786
499	0	2640
499	1	1137
500	0	775
500	1	2951
501	0	3748
501	1	2841
502	0	3386
502	1	4218
503	2	1003
504	0	3748
504	1	5178
505	0	4840
505	1	2245
506	2	4702
507	2	5000
508	2	572
509	2	4522
510	2	4345
511	0	118
511	1	3122
512	2	3180
513	0	780
513	1	385
514	0	2146
514	1	4457
515	2	1730
516	0	1688
516	1	1693
517	2	736
518	2	3001
519	0	2721
519	1	2958
520	0	3661
520	1	2401
521	2	2276
522	0	1481
522	1	2401
523	0	2469
523	1	2347
524	2	1423
525	0	4597
525	1	2245
526	2	2543
527	0	2640
527	1	3584
528	2	614
529	0	3368
529	1	2245
530	0	2194
530	1	4960
531	2	5026
532	2	2197
533	0	2469
533	1	2401
534	0	3723
534	1	5001
535	0	3386
535	1	2012
536	2	4217
537	2	4520
538	2	4163
539	2	1076
540	2	5003
541	2	3308
542	2	2921
543	2	4668
544	2	4791
545	0	1234
545	1	369
546	0	1825
546	1	4218
547	0	1601
547	1	1084
548	2	52
549	0	118
549	1	2113
550	2	1355
551	0	1481
551	1	4420
552	2	2378
553	2	1271
554	0	1502
554	1	2113
555	0	2194
555	1	2088
556	2	3320
557	0	2215
557	1	3122
558	2	3840
559	0	4029
559	1	4218
560	0	4171
560	1	2399
561	2	1099
562	0	1047
562	1	1084
563	0	1222
563	1	4967
564	2	1831
565	2	1591
566	2	80
567	0	400
567	1	385
568	2	2845
569	0	780
569	1	3634
570	2	3839
571	0	2640
571	1	3208
572	2	150
573	0	3748
573	1	985
574	0	1100
574	1	4156
575	2	2660
576	2	57
577	0	1004
577	1	1084
578	0	3748
578	1	3006
579	0	4171
579	1	2012
580	0	3570
580	1	681
581	2	1584
582	0	3177
582	1	980
583	0	4733
583	1	4780
584	0	4338
584	1	2798
585	0	1037
585	1	1084
586	2	2235
587	0	3748
587	1	1874
588	0	3177
588	1	2958
589	0	2194
589	1	2680
590	0	3933
590	1	5009
591	0	4549
591	1	3092
592	2	1049
593	0	3833
593	1	769
594	0	2125
594	1	4780
595	0	2194
595	1	1874
596	2	1632
597	2	1051
598	2	189
599	0	1502
599	1	79
600	0	2215
600	1	1707
601	2	1596
602	2	1899
603	0	881
603	1	2113
604	0	3177
604	1	1693
605	0	2194
605	1	4221
606	2	1626
607	0	1386
607	1	2401
608	2	4533
609	2	366
610	2	1971
611	0	2384
611	1	1121
612	2	1512
613	2	1765
614	0	2384
614	1	3550
615	0	2409
615	1	2858
616	2	616
617	0	3748
617	1	944
618	0	2146
618	1	577
619	2	5103
620	2	639
621	0	2194
621	1	4808
622	0	24
622	1	4156
623	2	1053
624	0	2640
624	1	1493
625	0	3748
625	1	4382
626	0	2913
626	1	2245
627	2	2638
628	2	2726
629	2	544
630	0	4678
630	1	4323
631	2	5122
632	0	1222
632	1	3850
633	0	2146
633	1	3165
634	0	2469
634	1	2012
635	0	764
635	1	1693
636	2	3925
637	2	1440
638	2	1139
639	0	2469
639	1	5009
640	0	18
640	1	2347
641	0	1048
641	1	2347
642	0	118
642	1	3208
643	2	2943
644	2	4109
645	0	2194
645	1	3225
646	2	4276
647	2	2400
648	0	2552
648	1	2245
649	2	127
650	2	1157
651	0	4455
651	1	2705
652	2	4700
653	0	4839
653	1	810
654	0	1688
654	1	1478
655	0	1047
655	1	3356
656	2	4509
657	0	2125
657	1	3831
658	2	4778
659	2	3800
660	2	3271
661	2	2395
662	0	2215
662	1	1898
663	0	2779
663	1	4221
664	0	2409
664	1	1964
665	2	341
666	0	3057
666	1	708
667	2	522
668	2	1513
669	2	2763
670	0	3386
670	1	2227
671	0	2640
671	1	3542
672	2	3221
673	2	3188
674	2	1875
675	2	2090
676	0	2194
676	1	1509
677	2	992
678	2	3199
679	2	2865
680	0	2640
680	1	4659
681	0	1641
681	1	4963
682	2	2304
683	2	1776
684	2	3579
685	0	1481
685	1	3936
686	2	5177
687	0	3264
687	1	2113
688	2	163
689	2	2357
690	0	4839
690	1	810
691	0	2009
691	1	2951
692	2	4143
693	2	1712
694	0	2146
694	1	5009
695	0	2640
695	1	3225
696	0	2194
696	1	2958
697	2	1262
698	0	2640
698	1	3490
699	2	2098
700	0	3124
700	1	2798
701	0	4549
701	1	708
702	2	4198
703	2	2984
704	0	1641
704	1	1084
705	0	1641
705	1	3246
706	0	1481
706	1	2858
707	2	498
708	2	2455
709	2	3352
710	0	3748
710	1	1233
711	0	118
711	1	2581
712	0	2640
712	1	1509
713	2	727
714	0	1222
714	1	451
715	0	4925
715	1	4218
716	0	412
716	1	3092
717	2	1229
718	0	3177
718	1	4780
719	2	3125
720	0	1481
720	1	3634
721	2	2953
722	2	2053
723	0	1048
723	1	1084
724	0	3467
724	1	2958
725	0	118
725	1	4204
726	2	3248
727	2	1692
728	0	3748
728	1	1206
729	2	738
730	0	2215
730	1	3490
731	0	780
731	1	4266
732	2	2788
733	2	1987
734	0	2469
734	1	3356
735	0	1641
735	1	2347
736	0	4925
736	1	1478
737	0	4171
737	1	3122
738	0	2640
738	1	2088
739	2	2619
740	0	2562
740	1	1964
741	2	4965
742	0	1234
742	1	4808
743	2	567
744	0	2384
744	1	369
745	0	2779
745	1	3208
746	2	5088
747	0	24
747	1	2958
748	0	716
748	1	4156
749	2	1529
750	2	2072
751	0	3118
751	1	2858
752	2	4398
753	2	3853
754	2	3995
755	2	2881
756	2	787
757	2	1847
758	0	1825
758	1	2951
759	0	400
759	1	291
760	2	4679
761	2	582
762	0	2384
762	1	1874
763	2	3459
764	2	4634
765	0	118
765	1	2777
766	2	3637
767	0	1567
767	1	980
768	2	3104
769	2	2202
770	0	2384
770	1	4225
771	0	764
771	1	3025
772	0	4455
772	1	1478
773	0	3604
773	1	980
774	0	4678
774	1	385
775	2	3722
776	0	1037
776	1	2951
777	2	4531
778	0	1234
778	1	1204
779	0	780
779	1	2509
780	0	4029
780	1	1898
781	2	460
782	0	2640
782	1	3873
783	0	2640
783	1	2974
784	0	1037
784	1	708
785	2	4731
786	2	5021
787	0	4863
787	1	4156
788	0	3661
788	1	2227
789	2	2879
790	2	4096
791	2	2033
792	0	3748
792	1	1221
793	0	5018
793	1	3025
794	0	4011
794	1	4218
795	0	4947
795	1	4780
796	0	4415
796	1	681
797	2	712
798	2	4929
799	0	933
799	1	2245
800	0	1688
800	1	79
801	0	3334
801	1	4218
802	2	4240
803	2	3754
804	2	4416
805	2	1593
806	0	4108
806	1	1693
807	2	4820
808	0	2125
808	1	1964
809	2	4141
810	2	2493
811	2	658
812	0	1222
812	1	2245
813	0	3748
813	1	1013
814	0	2779
814	1	1137
815	2	2531
816	2	821
817	2	4295
818	0	2194
818	1	673
819	0	118
819	1	2974
820	2	3265
821	0	2469
821	1	3246
822	0	2125
822	1	4204
823	0	1502
823	1	4963
824	0	2384
824	1	4318
825	0	4840
825	1	980
826	0	118
826	1	1121
827	0	3386
827	1	3850
828	0	4947
828	1	2227
829	2	3113
830	2	4467
831	2	2306
832	0	4535
832	1	2958
833	0	2779
833	1	385
834	0	2146
834	1	283
835	0	2640
835	1	3523
836	2	1775
837	0	1253
837	1	2401
838	0	3933
838	1	2766
839	2	2052
840	2	308
841	2	3112
842	0	3467
842	1	3584
843	2	2490
844	2	4909
845	2	3279
846	2	2624
847	2	4955
848	0	1222
848	1	1137
849	0	405
849	1	2347
850	0	3604
850	1	3025
851	0	2640
851	1	553
852	2	4765
853	0	2317
853	1	79
854	2	4547
855	0	5106
855	1	2401
856	2	4442
857	0	3091
857	1	2245
858	0	1688
858	1	3356
859	2	2579
860	2	2828
861	0	328
861	1	4156
862	2	471
863	0	5018
863	1	79
864	2	39
865	0	2384
865	1	3094
866	0	933
866	1	1084
867	0	4535
867	1	4221
868	0	5018
868	1	980
869	0	2779
869	1	3490
870	2	3064
871	2	1786
872	2	2155
873	0	2781
873	1	2401
874	0	2296
874	1	4323
875	0	4338
875	1	4967
876	0	2384
876	1	302
877	2	627
878	2	357
879	2	59
880	0	1601
880	1	3634
881	2	4384
882	2	3581
883	0	4210
883	1	4156
884	0	2469
884	1	291
885	2	2872
886	0	764
886	1	291
887	2	2133
888	2	4544
889	0	2296
889	1	79
890	0	3264
890	1	708
891	2	3968
892	0	2714
892	1	2347
893	0	4710
893	1	3246
894	0	4029
894	1	385
895	2	3797
896	2	290
897	2	711
898	0	1502
898	1	1478
899	2	1629
900	0	1048
900	1	3356
901	2	4073
902	2	2815
903	0	856
903	1	3913
904	0	4678
904	1	2399
905	0	4171
905	1	3208
906	0	4171
906	1	291
907	2	419
908	0	5110
908	1	4221
909	0	4597
909	1	2401
910	2	1932
911	2	1029
912	2	1668
913	0	2215
913	1	3208
914	2	3686
915	0	3933
915	1	2012
916	0	2469
916	1	1707
917	0	3748
917	1	2442
918	0	4840
918	1	4780
919	0	1888
919	1	3246
920	2	792
921	0	2409
921	1	2581
922	0	1825
922	1	2798
923	0	4772
923	1	2958
924	0	1048
924	1	2951
925	0	134
925	1	3246
926	2	1400
927	0	1481
927	1	3246
928	0	412
928	1	2858
929	0	2146
929	1	3550
930	2	2003
931	0	2724
931	1	4780
932	0	5136
932	1	708
933	2	1553
934	0	328
934	1	385
935	2	2666
936	2	3989
937	0	2409
937	1	1314
938	0	4029
938	1	2237
939	2	2538
940	0	2194
940	1	769
941	2	2683
942	0	118
942	1	1072
943	0	1527
943	1	4780
944	0	4171
944	1	4659
945	0	4171
945	1	2581
946	0	3933
946	1	1874
947	0	3933
947	1	4963
948	0	5110
948	1	4457
949	0	1057
949	1	1137
950	2	3783
951	2	255
952	0	3290
952	1	4218
953	0	3661
953	1	3165
954	2	493
955	0	400
955	1	4323
956	0	1601
956	1	2951
957	0	4535
957	1	451
958	2	1244
959	0	2146
959	1	2974
960	2	3718
961	0	118
961	1	2082
962	2	3530
963	2	719
964	2	1533
965	2	5045
966	2	2331
967	0	1222
967	1	2858
968	0	4947
968	1	4967
969	0	5105
969	1	4156
970	0	694
970	1	1478
971	2	2852
972	2	5104
973	2	1177
974	0	3723
974	1	291
975	0	1234
975	1	929
976	2	4167
977	0	5072
977	1	2401
978	0	5027
978	1	1964
979	2	509
980	0	2967
980	1	4156
981	0	716
981	1	4780
982	2	271
983	2	1173
984	2	4499
985	2	4351
986	2	1023
987	0	2469
987	1	4420
988	0	1227
988	1	1478
989	0	3748
989	1	504
990	0	4925
990	1	2245
991	0	4840
991	1	4323
992	0	2967
992	1	1707
993	2	624
994	2	393
995	0	2640
995	1	234
996	2	3910
997	0	2317
997	1	1707
998	2	707
999	0	1641
999	1	3936
1000	2	3527
1001	2	203
1002	2	1547
1003	0	2146
1003	1	181
1004	2	2506
1005	0	187
1005	1	708
1006	0	3078
1006	1	4156
1007	2	2599
1008	0	1481
1008	1	2113
1009	2	4671
1010	2	4265
1011	0	3928
1011	1	4967
1012	0	2194
1012	1	4659
1013	0	933
1013	1	1693
1014	0	3833
1014	1	1898
1015	0	3057
1015	1	4323
1016	0	5110
1016	1	2113
1017	2	2225
1018	2	3779
1019	0	933
1019	1	4323
1020	0	2215
1020	1	2680
1021	0	2779
1021	1	1493
1022	0	4171
1022	1	4022
1023	2	2462
1024	2	3178
1025	0	4863
1025	1	1084
1026	2	1537
1027	0	118
1027	1	3006
1028	0	24
1028	1	2113
1029	0	384
1029	1	4323
1030	2	4565
1031	2	159
1032	0	3467
1032	1	4221
1033	0	4678
1033	1	3092
1034	0	694
1034	1	3936
1035	2	2329
1036	2	2068
1037	0	2215
1037	1	4856
1038	0	4535
1038	1	2609
1039	2	2019
1040	0	694
1040	1	3092
1041	2	3497
1042	2	1125
1043	0	4171
1043	1	4277
1044	0	2640
1044	1	4856
1045	2	620
1046	0	1588
1046	1	3246
1047	2	3803
1048	0	1481
1048	1	4218
1049	2	4964
1050	0	2296
1050	1	2858
1051	2	555
1052	0	3748
1052	1	4370
1053	0	3748
1053	1	1071
1054	2	386
1055	2	923
1056	0	1100
1056	1	1693
1057	0	1688
1057	1	3936
1058	0	4099
1058	1	1084
1059	2	4299
1060	0	2640
1060	1	2399
1061	0	2640
1061	1	5036
1062	0	2247
1062	1	3550
1063	2	3541
1064	0	4029
1064	1	3208
1065	2	2463
1066	2	1896
1067	2	2715
1068	0	1227
1068	1	3936
1069	2	1622
1070	0	4535
1070	1	2227
1071	0	4284
1071	1	4156
1072	2	1720
1073	0	3933
1073	1	2082
1074	0	4602
1074	1	2951
1075	0	4120
1075	1	3246
1076	2	2918
1077	0	2635
1077	1	2401
1078	2	2731
1079	0	4029
1079	1	1233
1080	0	3467
1080	1	3025
1081	2	1311
1082	2	4450
1083	0	5018
1083	1	1072
1084	0	2146
1084	1	2353
1085	0	118
1085	1	2951
1086	0	4171
1086	1	1233
1087	2	2106
1088	0	1047
1088	1	79
1089	0	1641
1089	1	1478
1090	0	4840
1090	1	1314
1091	0	1601
1091	1	3356
1092	0	2146
1092	1	1233
1093	0	1047
1093	1	3936
1094	0	1222
1094	1	4266
1095	0	4860
1095	1	3025
1096	0	3748
1096	1	3550
1097	2	3594
1098	0	1100
1098	1	4967
1099	0	4839
1099	1	810
1100	0	1888
1100	1	3356
1101	0	3933
1101	1	79
1102	2	3462
1103	2	4354
1104	0	5110
1104	1	2012
1105	0	4863
1105	1	1478
1106	0	2296
1106	1	2227
1107	0	4029
1107	1	1493
1108	0	2194
1108	1	2581
1109	2	2642
1110	2	4782
1111	2	4495
1112	0	3467
1112	1	2227
1113	0	2146
1113	1	4931
1114	2	4882
1115	0	118
1115	1	2680
1116	2	3558
1117	2	4748
1118	0	4029
1118	1	3634
1119	0	3748
1119	1	807
1120	2	5057
1121	0	2779
1121	1	2680
1122	2	4781
1123	0	2967
1123	1	1478
1124	2	310
1125	2	790
1126	2	785
1127	0	4540
1127	1	3208
1128	0	1481
1128	1	3584
1129	2	3720
1130	0	3723
1130	1	2113
1131	2	5155
1132	0	1502
1132	1	1964
1133	2	5085
1134	0	764
1134	1	4022
1135	0	2146
1135	1	1282
1136	2	2533
1137	0	2857
1137	1	1964
1138	0	694
1138	1	4048
1139	0	694
1139	1	1407
1140	2	46
1141	2	3882
1142	2	5025
1143	0	780
1143	1	4249
1144	0	4421
1144	1	2951
1145	2	88
1146	2	5163
1147	0	4892
1147	1	2858
1148	2	1563
1149	0	328
1149	1	1121
1150	0	3532
1150	1	4323
1151	0	2194
1151	1	2974
1152	0	4947
1152	1	5009
1153	2	4723
1154	0	4839
1154	1	810
1155	0	118
1155	1	4229
1156	2	3557
1157	2	981
1158	2	3380
1159	2	50
1160	2	3772
1161	2	3991
1162	0	3177
1162	1	985
1163	0	2384
1163	1	3836
1164	2	886
1165	2	389
1166	0	2779
1166	1	2928
1167	2	4452
1168	2	4712
1169	2	4486
1170	2	1280
1171	0	3368
1171	1	1084
1172	0	3091
1172	1	2401
1173	0	2904
1173	1	1693
1174	0	2023
1174	1	3831
1175	2	806
1176	2	2218
1177	0	384
1177	1	1898
1178	2	908
1179	2	2004
1180	0	1297
1180	1	1084
1181	2	1590
1182	0	2384
1182	1	1233
1183	0	4064
1183	1	4156
1184	2	4365
1185	2	1902
1186	2	3266
1187	0	1679
1187	1	1693
1188	2	1413
1189	2	1026
1190	2	2742
1191	2	4637
1192	0	881
1192	1	980
1193	0	3661
1193	1	291
1194	2	4355
1195	0	328
1195	1	2795
1196	2	113
1197	0	2408
1197	1	708
1198	0	2384
1198	1	5169
1199	0	2107
1199	1	291
1200	2	4045
1201	2	170
1202	0	2779
1202	1	2958
1203	2	2166
1204	0	4514
1204	1	1534
1205	2	3405
1206	2	1855
1207	0	4029
1207	1	3225
1208	2	4267
1209	0	3386
1209	1	2082
1210	0	2981
1210	1	3850
1211	0	118
1211	1	3139
1212	0	2640
1212	1	4225
1213	0	2023
1213	1	2951
1214	0	2721
1214	1	3913
1215	0	1047
1215	1	2974
1216	2	311
1217	0	881
1217	1	4221
1218	0	3723
1218	1	4156
1219	2	1216
1220	2	4851
1221	0	2667
1221	1	3006
1222	2	4242
1223	2	3437
1224	0	5018
1224	1	3850
1225	0	4678
1225	1	4963
1226	0	4678
1226	1	4022
1227	2	2127
1228	2	510
1229	0	2640
1229	1	4229
1230	2	2286
1231	2	4286
1232	2	4948
1233	2	1587
1234	2	1007
1235	2	3029
1236	2	2930
1237	2	1942
1238	2	4554
1239	2	3021
1240	2	4092
1241	2	2355
1242	2	1868
1243	0	4439
1243	1	3122
1244	0	2967
1244	1	4323
1245	2	1495
1246	0	698
1246	1	1249
1247	0	694
1247	1	1072
1248	2	2884
1249	0	881
1249	1	291
1250	0	1234
1250	1	4381
1251	0	328
1251	1	3166
1252	0	4733
1252	1	4156
1253	0	2408
1253	1	3092
1254	0	4947
1254	1	3850
1255	0	3482
1255	1	4457
1256	2	3385
1257	0	2287
1257	1	4963
1258	2	1142
1259	0	1601
1259	1	2958
1260	0	1688
1260	1	3006
1261	2	4850
1262	2	3445
1263	0	4108
1263	1	4323
1264	0	3723
1264	1	577
1265	2	1943
1266	2	680
1267	0	2384
1267	1	1221
1268	0	3748
1268	1	814
1269	0	118
1269	1	4435
1270	2	4474
1271	0	3228
1271	1	1084
1272	2	3707
1273	0	3305
1273	1	4967
1274	0	1004
1274	1	2798
1275	0	765
1275	1	2401
1276	0	3509
1276	1	79
1277	0	3264
1277	1	769
1278	0	3748
1278	1	169
1279	2	4343
1280	2	1321
1281	0	4678
1281	1	4745
1282	0	4678
1282	1	3936
1283	0	1144
1283	1	1137
1284	0	4171
1284	1	2974
1285	2	312
1286	0	2317
